stage,layer,n,mean_neg_score,mean_valence_score,mean_NEG,mean_NEU,mean_POS,pole_gap_NEG_minus_POS,persona_spread_within_NEG,persona_ratio_within_NEG,spearman_neg_score_vs_pole_num,spearman_valence_score_vs_pole_num,spearman_neg_score_vs_rating,spearman_valence_score_vs_rating,spearman_neg_score_vs_signed_intensity,spearman_valence_score_vs_signed_intensity
choice2,23,72,0.584965530782938,-0.584965530782938,3.9860126823186874,-0.3400924615561962,-1.8910236284136772,5.877036310732365,0.9618201674457295,0.16365734642294097,-0.7701986891391094,0.7701986891391094,-0.5986888195092016,0.5986888195092016,-0.5314080398382506,0.5314080398382506
choice2,24,72,0.9286807311905755,-0.9286807311905755,4.098892380793889,0.13520276422301927,-1.448052951445182,5.546945332239071,0.9223369140627552,0.1662783494010831,-0.8127601469873917,0.8127601469873917,-0.655993748947126,0.655993748947126,-0.6196686139872986,0.6196686139872986
choice2,25,72,1.3427905616246991,-1.3427905616246991,4.405719776948293,0.5264955361684164,-0.9038436282426119,5.309563405190905,0.9831481181854346,0.18516552928330376,-0.7734726474351311,0.7734726474351311,-0.6355530215393715,0.6355530215393715,-0.5808662417732368,0.5808662417732368
choice2,26,72,-0.3275142570750581,0.3275142570750581,2.740429058050116,-1.2110563392440479,-2.5119154900312424,5.252344548081359,1.1057842579948691,0.2105315536466098,-0.7783835848791637,0.7783835848791637,-0.7172146558900867,0.7172146558900867,-0.6719760563267979,0.6719760563267979
choice2,27,72,0.24487334148337445,-0.24487334148337445,3.6732277628034353,-0.6542281120394667,-2.284379626313845,5.95760738911728,1.3573014737278464,0.22782660640028404,-0.7513734289369846,0.7513734289369846,-0.7336043720857346,0.7336043720857346,-0.6847235249573937,0.6847235249573937
choice2,28,72,-0.24098724789089626,0.24098724789089626,3.207890907302499,-0.9974762396886945,-2.9333764112864933,6.1412673185889926,1.270624722416093,0.20689943239729053,-0.7587398351030333,0.7587398351030333,-0.7303298046892818,0.7303298046892818,-0.6960710777823039,0.6960710777823039
choice2,29,72,-0.06908766200972928,0.06908766200972928,3.2764658934126296,-0.8856148806711038,-2.598113998770714,5.874579892183343,1.2864872319959337,0.21899220975915584,-0.7407330644749139,0.7407330644749139,-0.7334862175920481,0.7334862175920481,-0.6683033360365874,0.6683033360365874
choice2,30,72,0.8981123872929149,-0.8981123872929149,4.313660542170207,0.08372236043214798,-1.70304574072361,6.016706282893817,1.4652753483586978,0.2435344654474231,-0.721907804272789,0.721907804272789,-0.7294183271665579,0.7294183271665579,-0.6586686213739278,0.6586686213739278
choice2,31,72,-0.11700752853519386,0.11700752853519386,3.8620028079797826,-1.2139106690883636,-2.9991147244970002,6.861117532476783,2.0651193393795744,0.30098877181514927,-0.6850757734425447,0.6850757734425447,-0.6656824174294143,0.6656824174294143,-0.5801909882669649,0.5801909882669649
choice2,32,72,0.18680393426782554,-0.18680393426782554,3.9916133837153516,-0.7406992428004742,-2.6905023381114006,6.682115721826753,1.9026093489710936,0.2847315772692065,-0.6556101487783492,0.6556101487783492,-0.673058633678125,0.673058633678125,-0.5759418320567663,0.5759418320567663
choice2,33,72,-0.5977688535220094,0.5977688535220094,3.724827936540047,-1.7794299200177193,-3.738704577088356,7.463532513628403,1.8039916658298458,0.2417074840279397,-0.6973531170526261,0.6973531170526261,-0.6420852771188934,0.6420852771188934,-0.607481111678977,0.607481111678977
choice2,34,72,0.9108447782281373,-0.9108447782281373,5.402824620405833,-0.32820567054053146,-2.3420846151808896,7.744909235586723,1.8947970003051622,0.24465063988081973,-0.6654320236664144,0.6654320236664144,-0.6030267773488325,0.6030267773488325,-0.5259401333972198,0.5259401333972198
choice2,35,72,0.945265956223011,-0.945265956223011,6.04080805554986,-0.47977344195048016,-2.725236744930347,8.766044800480207,1.8763859093325828,0.2140515993290148,-0.6924421796085936,0.6924421796085936,-0.6157368250268168,0.6157368250268168,-0.5456213026653878,0.5456213026653878
choice2,36,72,1.3188721102972825,-1.3188721102972825,6.180785499513149,0.07024744028846423,-2.2944166089097657,8.475202108422915,1.82466581231686,0.21529466660192698,-0.6818018151465229,0.6818018151465229,-0.5922747184233662,0.5922747184233662,-0.5062095553359098,0.5062095553359098
choice2,37,72,-0.016715286403066583,0.016715286403066583,4.8225263670707745,-1.290627520531416,-3.582044705748558,8.404571072819333,1.8285664998333888,0.21756809288543405,-0.6842572838685392,0.6842572838685392,-0.617087162097519,0.617087162097519,-0.5647589752089955,0.5647589752089955
choice2,38,72,-0.6753756035533216,0.6753756035533216,4.535563912242651,-1.9677720616261165,-4.5939186612765,9.129482573519152,2.057827863975437,0.22540465436062537,-0.6842572838685392,0.6842572838685392,-0.6033981200432755,0.6033981200432755,-0.5671635364752319,0.5671635364752319
choice2,39,72,-1.3701699419567983,1.3701699419567983,3.720248281955719,-2.585859361415108,-5.244898746411006,8.965147028366726,2.0913240203296017,0.23327269633307954,-0.6719799402584579,0.6719799402584579,-0.6159900132275735,0.6159900132275735,-0.5722526421688419,0.5722526421688419
choice2,40,72,-1.1853256180054612,1.1853256180054612,4.211727083971103,-2.3763117864727974,-5.391392151514689,9.603119235485792,2.228160194388319,0.2320246307215203,-0.6539731696303384,0.6539731696303384,-0.5997184515256121,0.5997184515256121,-0.557907622559993,0.557907622559993
choice2,41,72,-0.8743495667974154,0.8743495667974154,4.432282159725825,-2.037870265543461,-5.017460594574611,9.449742754300436,2.063227587843663,0.21833690519297144,-0.6482437426123003,0.6482437426123003,-0.5923759937036689,0.5923759937036689,-0.5630626066444588,0.5630626066444588
choice2,42,72,-0.7541480804276135,0.7541480804276135,4.255348611933489,-1.8757374410827954,-4.6420554121335345,8.897404024067024,1.963005839473709,0.22062680689377245,-0.6629765549443981,0.6629765549443981,-0.6010012717427792,0.6010012717427792,-0.5759253624590523,0.5759253624590523
choice2,43,72,-0.2840937838579218,0.2840937838579218,4.6609308971092105,-1.3928594142198563,-4.1203528344631195,8.78128373157233,1.892238964659525,0.21548546004226546,-0.6621580653703927,0.6621580653703927,-0.6019465076922706,0.6019465076922706,-0.5617615084250569,0.5617615084250569
choice2,44,72,-0.16167349947823417,0.16167349947823417,4.698561571538448,-1.2433832908670108,-3.94019877910614,8.638760350644588,1.8913634422017016,0.2189392187573042,-0.6613395757963872,0.6613395757963872,-0.6098459795558785,0.6098459795558785,-0.5615968124479175,0.5615968124479175
choice2,45,72,-0.09408834969831838,0.09408834969831838,4.72408043158551,-1.1856170793374379,-3.8207284013430276,8.544808832928538,1.8512602669130456,0.21665321051759193,-0.664613534092409,0.664613534092409,-0.6148422267174767,0.6148422267174767,-0.5666035701529577,0.5666035701529577
choice2,46,72,-0.006550998013052676,0.006550998013052676,4.59868666374435,-1.0261774063110352,-3.592162251472473,8.190848915216822,1.780981832898747,0.21743556148253068,-0.6719799402584579,0.6719799402584579,-0.617542900858881,0.617542900858881,-0.5756453792979153,0.5756453792979153
choice2,47,72,0.3415901092812419,-0.3415901092812419,4.84723907460769,-0.6422899554794034,-3.180178791284561,8.02741786589225,1.7143319801009584,0.21355957902540432,-0.6564286383523547,0.6564286383523547,-0.6057612099170043,0.6057612099170043,-0.5734055140088182,0.5734055140088182
choice2,48,72,0.3794791894033551,-0.3794791894033551,4.92222012206912,-0.642630991525948,-3.141151562333107,8.063371684402227,1.7436787523653832,0.21624685312948583,-0.658884107074371,0.658884107074371,-0.6044108728463021,0.6044108728463021,-0.5612838900913525,0.5612838900913525
choice2,49,72,0.5979755140013165,-0.5979755140013165,5.001168654610713,-0.3812096230685711,-2.8260324895381927,7.827201144148906,1.6413461535808038,0.2096977097372494,-0.6637950445184035,0.6637950445184035,-0.6071790638412417,0.6071790638412417,-0.5666859181415275,0.5666859181415275
choice2,50,72,0.7205131827957101,-0.7205131827957101,5.016070432960987,-0.22170089557766914,-2.6328299889961877,7.648900421957174,1.5905859184979436,0.2079496176904013,-0.6687059819624361,0.6687059819624361,-0.6033474824031242,0.6033474824031242,-0.5660106646352555,0.5660106646352555
choice2,51,72,0.7920298439761003,-0.7920298439761003,4.992045659571886,-0.12031364192565282,-2.4956424857179322,7.487688145289818,1.546766225885665,0.20657460565564137,-0.6597025966483764,0.6597025966483764,-0.5939795189751277,0.5939795189751277,-0.5650224887724187,0.5650224887724187
choice2,52,72,0.24277596610287824,-0.24277596610287824,4.4101174287498,-0.6622332812597355,-3.0195562491814294,7.429673677931229,1.506653051216044,0.2027885902568425,-0.6662505132404198,0.6662505132404198,-0.5992964711910176,0.5992964711910176,-0.5791534036109862,0.5791534036109862
choice2,53,72,-0.4216018695798185,0.4216018695798185,3.7360204719007015,-1.360387663046519,-3.640438417593638,7.376458889494339,1.5538657662024635,0.21065199297938228,-0.6580656175003655,0.6580656175003655,-0.6321940580759998,0.6321940580759998,-0.5843083876954519,0.5843083876954519
choice2,54,72,-0.3634131509396765,0.3634131509396765,3.7274595300356546,-1.2964344198505084,-3.5212645630041757,7.24872409303983,1.5339891390921874,0.21162195158801975,-0.6613395757963872,0.6613395757963872,-0.628919490679547,0.628919490679547,-0.5861200434439863,0.5861200434439863
choice2,55,72,-0.6652872007754114,0.6652872007754114,3.4238529602686563,-1.6028828298052151,-3.8168317327896752,7.2406846930583315,1.5603929795846552,0.21550351185442573,-0.6621580653703927,0.6621580653703927,-0.6285650271984877,0.6285650271984877,-0.5830072894760501,0.5830072894760501
choice2,56,72,-0.32738671120670104,0.32738671120670104,3.6652129143476486,-1.2559448406100273,-3.3914282073577247,7.056641121705374,1.5433100596229363,0.21870320921888764,-0.6605210862223818,0.6605210862223818,-0.6361100355810362,0.6361100355810362,-0.59443719028953,0.59443719028953
choice2,57,72,-0.48925894540217185,0.48925894540217185,3.4199197627604008,-1.3954620609680812,-3.492234537998835,6.912154300759235,1.5454820815700454,0.2235890598391718,-0.6466067634642895,0.6466067634642895,-0.6348778530040204,0.6348778530040204,-0.5835507862006103,0.5835507862006103
choice2,58,72,-0.5343377743330266,0.5343377743330266,3.358771864324808,-1.4424598217010498,-3.5193253656228385,6.878097229947647,1.5394617045192522,0.22382086979177088,-0.6523361904823275,0.6523361904823275,-0.6386925552287541,0.6386925552287541,-0.5849671716040099,0.5849671716040099
choice2,59,72,-0.4818162682155768,0.4818162682155768,3.331080485135317,-1.373710575203101,-3.4028187145789466,6.733899199714264,1.5044836251728038,0.223419386087134,-0.6416958260202569,0.6416958260202569,-0.6401779260065266,0.6401779260065266,-0.5854941987308562,0.5854941987308562
choice2,60,72,-0.19942077808082104,0.19942077808082104,3.5769495697071156,-1.0854002709190052,-3.0898116330305734,6.666761202737689,1.4693744365682468,0.22040304007961944,-0.645788273890284,0.645788273890284,-0.6304554990974708,0.6304554990974708,-0.5787581332658515,0.5787581332658515
choice2,61,72,-0.05380257467428843,0.05380257467428843,3.6979685512681804,-0.9513283508519331,-2.908047924439112,6.606016475707293,1.4720389728782752,0.2228330762255126,-0.6474252530382949,0.6474252530382949,-0.6334937575065507,0.6334937575065507,-0.5658130294626882,0.5658130294626882
choice2,62,72,0.07617954019871023,-0.07617954019871023,3.8105941458294788,-0.8262059750656287,-2.7558495501677194,6.566443695997198,1.4596124267578865,0.22228355169597258,-0.6539731696303384,0.6539731696303384,-0.6386587968019866,0.6386587968019866,-0.5674270500386551,0.5674270500386551
choice2,63,72,0.3924176939245727,-0.3924176939245727,4.080770273382465,-0.49289654195308685,-2.41062064965566,6.491390923038125,1.4202388897030036,0.21878806969744138,-0.6498807217603112,0.6498807217603112,-0.635823088953512,0.635823088953512,-0.5692057665917615,0.5692057665917615
choice2,64,72,0.1447451281775203,-0.1447451281775203,3.776863283632944,-0.7581842554112276,-2.5844436436891556,6.361306927322099,1.380030168874831,0.21694129596978562,-0.6474252530382949,0.6474252530382949,-0.6413088333032396,0.6413088333032396,-0.575085412975641,0.575085412975641
choice2,65,72,0.023383544861442514,-0.023383544861442514,3.743286533591648,-0.9212082549929619,-2.7519276440143585,6.495214177606007,1.439066437753434,0.22155796535778627,-0.6474252530382949,0.6474252530382949,-0.6402116844332941,0.6402116844332941,-0.5669988404980925,0.5669988404980925
choice2,66,72,-0.4367092479434278,0.4367092479434278,3.3819808748861155,-1.4208201641837757,-3.2712884545326233,6.653269329418739,1.4874523997064113,0.2235671406130138,-0.6523361904823275,0.6523361904823275,-0.6370046338903764,0.6370046338903764,-0.5611521333096409,0.5611521333096409
choice2,67,72,-0.6645853896107938,0.6645853896107938,3.0170514347652593,-1.5828527485330899,-3.427954855064551,6.44500628982981,1.4594189261785457,0.22644181565524646,-0.6433328051682677,0.6433328051682677,-0.6454273613688813,0.6454273613688813,-0.5681846515334967,0.5681846515334967
choice2,68,72,-0.9628181012554301,0.9628181012554301,2.6369582936167717,-1.8597436814258497,-3.6656689159572124,6.302627209573984,1.4098685530839885,0.22369537435790784,-0.6441512947422732,0.6441512947422732,-0.6262019373247588,0.6262019373247588,-0.5629637890581751,0.5629637890581751
choice2,69,72,-1.1787402155912585,1.1787402155912585,2.3896393477916718,-2.06720536450545,-3.858654630059997,6.248293977851668,1.3854458005341617,0.22173185279776403,-0.6482437426123003,0.6482437426123003,-0.6285481479851039,0.6285481479851039,-0.5546466422126314,0.5546466422126314
choice2,70,72,-1.124499688545863,1.124499688545863,2.4027484680215516,-2.002835802733898,-3.773411730925242,6.176160198946794,1.3520100704575422,0.21890786943772886,-0.6466067634642895,0.6466067634642895,-0.627552274395461,0.627552274395461,-0.5643801744615747,0.5643801744615747
choice2,71,72,-1.7349623882522185,1.7349623882522185,1.8248453792184591,-2.6072738617658615,-4.422458682209253,6.247304061427712,1.334488452481049,0.21361029323360242,-0.6490622321863058,0.6490622321863058,-0.6199903867995288,0.6199903867995288,-0.5660930126238253,0.5660930126238253
choice2,72,72,-2.1968748691595263,2.1968748691595263,1.3614348315944274,-3.0707186199724674,-4.881340819100539,6.242775650694966,1.3603380278710648,0.21790596106391033,-0.6482437426123003,0.6482437426123003,-0.6301685524699465,0.6301685524699465,-0.5694692801551847,0.5694692801551847
choice2,73,72,-2.1599312911017075,2.1599312911017075,1.4334053117781878,-3.044766467064619,-4.868432718018691,6.301838029796879,1.3361040014877945,0.2120181437812771,-0.6408773364462514,0.6408773364462514,-0.6143358503159633,0.6143358503159633,-0.5720385373985606,0.5720385373985606
choice2,74,72,-2.249887071756853,2.249887071756853,1.329891302312414,-3.1251789468030133,-4.95437357077996,6.284264873092374,1.348758208052168,0.21462465941357886,-0.6376033781502297,0.6376033781502297,-0.6134750104333907,0.6134750104333907,-0.5601145486536622,0.5601145486536622
choice2,75,72,-1.827502690669563,1.827502690669563,1.580894482632478,-2.632078862438599,-4.431323692202568,6.012218174835046,1.2200801972623454,0.20293345347465208,-0.6744354089804742,0.6744354089804742,-0.6131205469523313,0.6131205469523313,-0.5915879498850171,0.5915879498850171
choice2,76,72,-1.844035633115305,1.844035633115305,1.550082561870416,-2.713953229909142,-4.368236231307189,5.918318793177605,1.1723595358139316,0.19808996047414337,-0.6768908777024903,0.6768908777024903,-0.6298647266290386,0.6298647266290386,-0.6010414989728232,0.6010414989728232
choice2,77,72,-2.030267152314385,2.030267152314385,1.4346822208414476,-2.9361052364110947,-4.5893784413735075,6.024060662214955,1.155202901574079,0.19176481884054078,-0.6908052004605827,0.6908052004605827,-0.6402285636466779,0.6402285636466779,-0.6262729226705918,0.6262729226705918
choice2,78,72,-2.4322827830910683,2.4322827830910683,1.05351339528958,-3.383719210823377,-4.966642533739408,6.020155929028988,1.1633321984417169,0.19323954597789875,-0.6899867108865773,0.6899867108865773,-0.6629479848612423,0.6629479848612423,-0.6624730984458498,0.6624730984458498
choice2,79,72,-3.743825614452362,3.743825614452362,0.6048629730939865,-5.087771872679393,-6.74856794377168,7.353430916865666,1.4366393387268153,0.19536993751199472,-0.5532989520276705,0.5532989520276705,-0.5438144967985412,0.5438144967985412,-0.3754738886825896,0.3754738886825896
manip1,0,72,-4.139306091186073,4.139306091186073,8.600936812038222,-9.079826874658465,-11.939028210937977,20.539965022976197,3.7473036365408876,0.18243963085375844,-0.35931692298838364,0.35931692298838364,-0.06940732543409278,0.06940732543409278,0.008597130006680926,-0.008597130006680926
manip1,1,72,-5.45074862241745,5.45074862241745,16.38704204559326,-11.926614145437876,-20.812673767407734,37.19971581300099,2.688272037707366,0.07226592942862851,-0.40105989126266056,0.40105989126266056,-0.1061196145438087,0.1061196145438087,-0.03488260795814215,0.03488260795814215
manip1,2,72,-10.601977679464552,10.601977679464552,12.253044684727987,-12.12519665559133,-31.933781067530315,44.1868257522583,1.4250376102924294,0.03225028243219301,-0.6621580653703927,0.6621580653703927,-0.2740509084990103,0.2740509084990103,-0.2796702387805533,0.2796702387805533
manip1,3,72,-8.940093398094177,8.940093398094177,12.548681378364563,-9.926800012588501,-29.442161560058594,41.99084293842316,1.4549194776198031,0.03464849419082508,-0.6564286383523547,0.6564286383523547,-0.2401236895976177,0.2401236895976177,-0.2557563828999006,0.2557563828999006
manip1,4,72,-12.161036312580109,12.161036312580109,8.451574464639029,-10.020042975743612,-34.91464042663574,43.36621489127477,0.2657537556375687,0.00612812892026318,-0.4927307235512687,0.4927307235512687,-0.15223362550828864,0.15223362550828864,-0.20521118751579376,0.20521118751579376
manip1,5,72,-4.631195121341282,4.631195121341282,16.250192205111187,-4.469977974891663,-25.673799594243366,41.92399179935455,0.28460194229026037,0.006788522038940052,-0.4845458278112144,0.4845458278112144,-0.16950106079989294,0.16950106079989294,-0.21550468608701134,0.21550468608701134
manip1,6,72,-3.9442725314034357,3.9442725314034357,16.251943627993267,-3.556979854901632,-24.52778136730194,40.77972499529521,0.5777445495886441,0.014167445946614376,-0.5017341088653284,0.5017341088653284,-0.1936045775119271,0.1936045775119271,-0.24966263174573977,0.24966263174573977
manip1,7,72,-4.049864768981934,4.049864768981934,18.347543557484943,-4.569829146067302,-25.927308718363445,44.27485227584839,0.8501243945942246,0.019201066765793848,-0.5099190046053828,0.5099190046053828,-0.21526060828331356,0.21526060828331356,-0.28444642211759824,0.28444642211759824
manip1,8,72,-4.986392047670153,4.986392047670153,20.52919101715088,-8.046544551849365,-27.44182260831197,47.971013625462845,0.3767000799844922,0.007852660419594325,-0.7260002521428162,0.7260002521428162,-0.40356511279273455,0.40356511279273455,-0.4070625770979421,0.4070625770979421
manip1,9,72,-4.175352891286214,4.175352891286214,21.184690713882446,-4.973705530166626,-28.737043857574463,49.92173457145691,0.15350201359542365,0.0030748533662367868,-0.721907804272789,0.721907804272789,-0.3334319811831393,0.3334319811831393,-0.3777796323625423,0.3777796323625423
manip1,10,72,-3.7665251360999212,3.7665251360999212,20.577596187591553,-3.7462050914764404,-28.130966504414875,48.708562692006424,0.3874615826430091,0.007954691356692313,-0.716178377254751,0.716178377254751,-0.3392890682273101,0.3392890682273101,-0.3993712749655283,0.3993712749655283
manip1,11,72,-4.166495124499003,4.166495124499003,20.147035042444866,-2.660259485244751,-29.986260930697124,50.13329597314199,0.2132692158569208,0.0042540433800956545,-0.5786721288218388,0.5786721288218388,-0.21090577123029897,0.21090577123029897,-0.3033699898909247,0.3033699898909247
manip1,12,72,-3.8388719823625355,3.8388719823625355,19.509403944015503,-1.791467825571696,-29.234552065531414,48.74395600954692,0.2487952587422255,0.0051041252928567555,-0.5696687435077791,0.5696687435077791,-0.21092265044368275,0.21092265044368275,-0.28535224999186537,0.28535224999186537
manip1,13,72,-4.1937909258736505,4.1937909258736505,20.735608736673992,-3.881350557009379,-29.435630957285564,50.171239693959556,0.24941010304866817,0.004971176805078952,-0.5721242122297954,0.5721242122297954,-0.20158844544245383,0.20158844544245383,-0.2834088374616195,0.2834088374616195
manip1,14,72,-4.823725514941746,4.823725514941746,19.85030722618103,-5.9128654797871905,-28.408618291219074,48.2589255174001,0.8342383781878002,0.017286716793705022,-0.7407330644749139,0.7407330644749139,-0.3799004556286786,0.3799004556286786,-0.4250309082038595,0.4250309082038595
manip1,15,72,-4.492490278349982,4.492490278349982,19.751501480738323,-4.558024366696675,-28.670947949091595,48.42244942982992,0.8607728651033628,0.01777631811770961,-0.7456440019189465,0.7456440019189465,-0.3979105763091691,0.3979105763091691,-0.44042998206640105,0.44042998206640105
manip1,16,72,-3.2630328204896717,3.2630328204896717,20.266015926996868,-2.8518160581588745,-27.203298330307007,47.46931425730388,1.1735443448466036,0.024722167640457034,-0.7366406166048868,0.7366406166048868,-0.39784305945563403,0.39784305945563403,-0.41966181934911245,0.41966181934911245
manip1,17,72,-3.3710231251186795,3.3710231251186795,21.160080353418987,-2.7644762992858887,-28.508673429489136,49.66875378290813,1.1252125062984437,0.022654333370563624,-0.6245075449661429,0.6245075449661429,-0.3388502086793319,0.3388502086793319,-0.39138352007426347,0.39138352007426347
manip1,18,72,-3.980093903011746,3.980093903011746,21.468966960906982,-4.034416675567627,-29.374831994374592,50.84379895528157,0.570559160436688,0.011221804274273632,-0.6973531170526261,0.6973531170526261,-0.34735733222475573,0.34735733222475573,-0.4012817483003463,0.4012817483003463
manip1,19,72,-3.670614653163486,3.670614653163486,22.159243663152058,-4.2515071630477905,-28.919580459594727,51.07882412274678,0.917455601040809,0.017961564636571992,-0.7538288976590007,0.7538288976590007,-0.4340320929504528,0.4340320929504528,-0.47980879020045103,0.47980879020045103
manip1,20,72,-3.416527920299106,3.416527920299106,22.867261568705242,-4.884250561396281,-28.23259476820628,51.09985633691152,0.9191813613770642,0.017987944140522013,-0.7587398351030333,0.7587398351030333,-0.4474173091637883,0.4474173091637883,-0.5084658902227208,0.5084658902227208
manip1,21,72,-4.403398666116926,4.403398666116926,19.142430782318115,-3.461792767047882,-28.890834013621014,48.03326479593913,1.0492639274032387,0.02184452653511794,-0.7480994706409628,0.7480994706409628,-0.44881828387464184,0.44881828387464184,-0.5127973944214891,0.5127973944214891
manip1,22,72,-4.8093590007887945,4.8093590007887945,18.487915515899658,-1.712946355342865,-31.203046162923176,49.69096167882283,1.310425559873947,0.026371507324488366,-0.7472809810669574,0.7472809810669574,-0.445543716478189,0.445543716478189,-0.4911728126230752,0.4911728126230752
manip1,23,72,-1.7477974825435214,1.7477974825435214,21.28744415442149,0.3721766670544942,-26.903013269106548,48.19045742352804,1.9270221248304706,0.03998762883478338,-0.7456440019189465,0.7456440019189465,-0.4197522784277771,0.4197522784277771,-0.45213986604101813,0.45213986604101813
manip1,24,72,-1.70497142109606,1.70497142109606,20.627230644226074,0.7221598575512568,-26.46430476506551,47.09153540929158,1.878661952320631,0.039893835186991036,-0.7587398351030333,0.7587398351030333,-0.44078377830396376,0.44078377830396376,-0.4909916470482218,0.4909916470482218
manip1,25,72,-2.383544009592798,2.383544009592798,20.171873450279236,-0.9380232940117518,-26.38448218504588,46.55635563532512,1.9809148876182878,0.04254875323865015,-0.7497364497889737,0.7497364497889737,-0.4323948092522264,0.4323948092522264,-0.4546267752958243,0.4546267752958243
manip1,26,72,-2.7846757570902505,2.7846757570902505,20.68399214744568,-2.9023188749949136,-26.135700543721516,46.81969269116719,2.4734627354021774,0.0528295380261821,-0.7497364497889737,0.7497364497889737,-0.47123387924829824,0.47123387924829824,-0.5095364140741274,0.5095364140741274
manip1,27,72,-2.553702665699853,2.553702665699853,20.544147789478302,-2.3705009619394937,-25.834754824638367,46.37890261411667,2.7905609869070096,0.060168758414254224,-0.7480994706409628,0.7480994706409628,-0.47369824440232977,0.47369824440232977,-0.4964101446961107,0.4964101446961107
manip1,28,72,-2.2198802104426756,2.2198802104426756,21.05146332581838,-2.4760812732080617,-25.235022683938343,46.28648600975672,2.7325078819018165,0.05903467982697653,-0.7505549393629791,0.7505549393629791,-0.4815133201990187,0.4815133201990187,-0.49449967136129275,0.49449967136129275
manip1,29,72,-2.0092784704433546,2.0092784704433546,21.182838837305706,-2.5666346177458763,-24.644039630889893,45.8268784681956,3.427742518771137,0.07479764350849319,-0.7243632729948053,0.7243632729948053,-0.4905774577861072,0.4905774577861072,-0.4894929136562525,0.4894929136562525
manip1,30,72,-2.2901799049642353,2.2901799049642353,21.25790148973465,-3.0965250432491302,-25.031916161378224,46.28981765111287,3.3887982793723093,0.07320828750965792,-0.7497364497889737,0.7497364497889737,-0.4674529354503321,0.4674529354503321,-0.4964101446961107,0.4964101446961107
manip1,31,72,-2.4587667021486492,2.4587667021486492,19.370776176452637,-2.744858751694361,-24.002217531204224,43.37299370765686,3.215192728198382,0.07412890956684845,-0.746462491492952,0.746462491492952,-0.47011985116496896,0.47011985116496896,-0.5023721390685599,0.5023721390685599
manip1,32,72,-2.901043461428748,2.901043461428748,19.55733323097229,-4.095578372478485,-24.16488524278005,43.722218473752335,2.9379810722300954,0.06719652329613254,-0.7415515540489194,0.7415515540489194,-0.4604143034692969,0.4604143034692969,-0.4985841315943519,0.4985841315943519
manip1,33,72,-3.7876391145918102,3.7876391145918102,17.510504563649494,-5.12994384765625,-23.743478059768677,41.25398262341817,3.1156080755582933,0.07552260115099027,-0.7440070227709357,0.7440070227709357,-0.45810185123571945,0.45810185123571945,-0.5009063448720186,0.5009063448720186
manip1,34,72,-4.634331312444475,4.634331312444475,15.89430026213328,-5.2513686418533325,-24.545925557613373,40.44022581974665,3.135897348079553,0.07754401179798355,-0.746462491492952,0.746462491492952,-0.4572747697799143,0.4572747697799143,-0.5037226460811037,0.5037226460811037
manip1,35,72,-5.124257316191991,5.124257316191991,13.867600480715433,-4.9748054047425585,-24.265567024548847,38.13316750526428,2.786883503023667,0.07308292715623317,-0.733366658308865,0.733366658308865,-0.42495107614998057,0.42495107614998057,-0.5138843878706097,0.5138843878706097
manip1,36,72,-5.53964004251692,5.53964004251692,14.086814284324646,-6.174017906188965,-24.531716505686443,38.61853079001109,3.4522277188729236,0.08939303614745132,-0.7169968668287564,0.7169968668287564,-0.42778678399845516,0.42778678399845516,-0.4930668163601793,0.4930668163601793
manip1,37,72,-4.955814229117499,4.955814229117499,14.845516482988993,-5.890789985656738,-23.822169184684753,38.667685667673744,3.6319835460869068,0.09392813361786613,-0.7120859293847239,0.7120859293847239,-0.4229930873974624,0.4229930873974624,-0.5020756863097089,0.5020756863097089
manip1,38,72,-4.5356261812978325,4.5356261812978325,14.608095943927765,-5.520989482601483,-22.693985005219776,37.30208094914754,4.278998346524422,0.11471205459979063,-0.7014455649226533,0.7014455649226533,-0.42966037668405443,0.42966037668405443,-0.5165195235048414,0.5165195235048414
manip1,39,72,-3.327312824833724,3.327312824833724,16.02387770016988,-4.5642026991893845,-21.44161347548167,37.46549117565155,4.446913732868793,0.1186935922451965,-0.7120859293847239,0.7120859293847239,-0.42837755646688735,0.42837755646688735,-0.5225309266704324,0.5225309266704324
manip1,40,72,-3.3516237338383994,3.3516237338383994,15.939955800771713,-4.193299760421117,-21.801527241865795,37.74148304263751,4.590667845696677,0.12163453779785184,-0.704719523218675,0.704719523218675,-0.4208663065111064,0.4208663065111064,-0.5136208743071865,0.5136208743071865
manip1,41,72,-3.3949692158235445,3.3949692158235445,16.03513143459956,-4.145232252776623,-22.074806829293568,38.10993826389313,4.775497402613434,0.1253084528645886,-0.6965346274786207,0.6965346274786207,-0.4346059862055012,0.4346059862055012,-0.5333349827707825,0.5333349827707825
manip1,42,72,-3.303478259179327,3.303478259179327,16.237179497877758,-4.072449838121732,-22.075164437294006,38.31234393517177,4.800512063042943,0.12529935707316364,-0.6965346274786207,0.6965346274786207,-0.42797245534567674,0.42797245534567674,-0.5277188499503261,0.5277188499503261
manip1,43,72,-3.039024051692751,3.039024051692751,17.2622234026591,-3.8221356868743896,-22.55715987086296,39.819383273522064,4.640195140415363,0.11653106499770591,-0.7063565023666859,0.7063565023666859,-0.43661461259817075,0.43661461259817075,-0.5336149659319196,0.5336149659319196
